LOCATION,SUBJECT,MEASURE,TIME,Value
PHL,MAIZE,THND_TONNE,1996,4345.000022
PHL,MAIZE,THND_TONNE,1997,4332
PHL,MAIZE,THND_TONNE,1998,3823
PHL,MAIZE,THND_TONNE,1999,4585
PHL,MAIZE,THND_TONNE,2000,4511.1
PHL,MAIZE,THND_TONNE,2001,4525
PHL,MAIZE,THND_TONNE,2002,4313
PHL,MAIZE,THND_TONNE,2003,4615.600055
PHL,MAIZE,THND_TONNE,2004,5413.4
PHL,MAIZE,THND_TONNE,2005,5253.2
PHL,MAIZE,THND_TONNE,2006,6082.11
PHL,MAIZE,THND_TONNE,2007,6736.94
PHL,MAIZE,THND_TONNE,2008,6928.220051
PHL,MAIZE,THND_TONNE,2009,7034.033
PHL,MAIZE,THND_TONNE,2010,6376.8
PHL,MAIZE,THND_TONNE,2011,6971.200019
PHL,MAIZE,THND_TONNE,2012,7407.068009
PHL,MAIZE,THND_TONNE,2013,7337.310027
PHL,MAIZE,THND_TONNE,2014,7672
PHL,MAIZE,THND_TONNE,2015,6966.000013
PHL,MAIZE,THND_TONNE,2016,8065
PHL,MAIZE,THND_TONNE,2017,8112.22423
PHL,MAIZE,THND_TONNE,2018,8165.305641
PHL,MAIZE,THND_TONNE,2019,8236.317991
PHL,MAIZE,THND_TONNE,2020,8325.516998
PHL,MAIZE,THND_TONNE,2021,8430.869691
PHL,MAIZE,THND_TONNE,2022,8529.82727
PHL,MAIZE,THND_TONNE,2023,8621.697258
PHL,MAIZE,THND_TONNE,2024,8716.752498
PHL,MAIZE,THND_TONNE,2025,8812.780115
PHL,MAIZE,THND_TONNE,2026,8912.71137
ISR,SOYBEAN,TONNE_HA,1990,1
ISR,SOYBEAN,TONNE_HA,1991,1
ISR,SOYBEAN,TONNE_HA,1992,1
ISR,SOYBEAN,TONNE_HA,1993,1
ISR,SOYBEAN,TONNE_HA,1994,1
ISR,SOYBEAN,TONNE_HA,1995,1
ISR,SOYBEAN,TONNE_HA,1996,1
ISR,SOYBEAN,TONNE_HA,1997,1
ISR,SOYBEAN,TONNE_HA,1998,1
ISR,SOYBEAN,TONNE_HA,1999,1
ISR,SOYBEAN,TONNE_HA,2000,1
ISR,SOYBEAN,TONNE_HA,2001,1
ISR,SOYBEAN,TONNE_HA,2002,1
ISR,SOYBEAN,TONNE_HA,2003,1
ISR,SOYBEAN,TONNE_HA,2004,1
ISR,SOYBEAN,TONNE_HA,2005,1
ISR,SOYBEAN,TONNE_HA,2006,1
ISR,SOYBEAN,TONNE_HA,2007,1
ISR,SOYBEAN,TONNE_HA,2008,1
ISR,SOYBEAN,TONNE_HA,2009,1
ISR,SOYBEAN,TONNE_HA,2010,1
ISR,SOYBEAN,TONNE_HA,2011,1
ISR,SOYBEAN,TONNE_HA,2012,1
ISR,SOYBEAN,TONNE_HA,2013,1
ISR,SOYBEAN,TONNE_HA,2014,1
ISR,SOYBEAN,TONNE_HA,2015,1
ISR,SOYBEAN,TONNE_HA,2016,1
ISR,SOYBEAN,TONNE_HA,2017,1.046124945
ISR,SOYBEAN,TONNE_HA,2018,1.058333861
ISR,SOYBEAN,TONNE_HA,2019,1.074377525
ISR,SOYBEAN,TONNE_HA,2020,1.091067902
ISR,SOYBEAN,TONNE_HA,2021,1.107040745
ISR,SOYBEAN,TONNE_HA,2022,1.125606689
ISR,SOYBEAN,TONNE_HA,2023,1.141901368
ISR,SOYBEAN,TONNE_HA,2024,1.158708756
ISR,SOYBEAN,TONNE_HA,2025,1.174972427
ISR,SOYBEAN,TONNE_HA,2026,1.191872758
RUS,SOYBEAN,THND_HA,1990,675.15
RUS,SOYBEAN,THND_HA,1991,664.05
RUS,SOYBEAN,THND_HA,1992,645
RUS,SOYBEAN,THND_HA,1993,625
RUS,SOYBEAN,THND_HA,1994,580
RUS,SOYBEAN,THND_HA,1995,487
RUS,SOYBEAN,THND_HA,1996,485
RUS,SOYBEAN,THND_HA,1997,404
RUS,SOYBEAN,THND_HA,1998,453
RUS,SOYBEAN,THND_HA,1999,439
RUS,SOYBEAN,THND_HA,2000,421
RUS,SOYBEAN,THND_HA,2001,417
RUS,SOYBEAN,THND_HA,2002,476
RUS,SOYBEAN,THND_HA,2003,584
RUS,SOYBEAN,THND_HA,2004,570
RUS,SOYBEAN,THND_HA,2005,718
RUS,SOYBEAN,THND_HA,2006,845
RUS,SOYBEAN,THND_HA,2007,777
RUS,SOYBEAN,THND_HA,2008,746.95
RUS,SOYBEAN,THND_HA,2009,874.637
RUS,SOYBEAN,THND_HA,2010,1205.675
RUS,SOYBEAN,THND_HA,2011,1228.972
RUS,SOYBEAN,THND_HA,2012,1481.313
RUS,SOYBEAN,THND_HA,2013,1293.329117
RUS,SOYBEAN,THND_HA,2014,2148.387237
RUS,SOYBEAN,THND_HA,2015,2234.322727
RUS,SOYBEAN,THND_HA,2016,2347.113057
RUS,SOYBEAN,THND_HA,2017,2403.825093
RUS,SOYBEAN,THND_HA,2018,2431.587517
RUS,SOYBEAN,THND_HA,2019,2454.479985
RUS,SOYBEAN,THND_HA,2020,2496.190889
RUS,SOYBEAN,THND_HA,2021,2529.186478
RUS,SOYBEAN,THND_HA,2022,2578.693439
RUS,SOYBEAN,THND_HA,2023,2607.934578
RUS,SOYBEAN,THND_HA,2024,2652.130473
RUS,SOYBEAN,THND_HA,2025,2688.871004
RUS,SOYBEAN,THND_HA,2026,2728.246579
PAK,MAIZE,THND_TONNE,1990,1185
PAK,MAIZE,THND_TONNE,1991,1203
PAK,MAIZE,THND_TONNE,1992,1184.000024
PAK,MAIZE,THND_TONNE,1993,1213
PAK,MAIZE,THND_TONNE,1994,1318
PAK,MAIZE,THND_TONNE,1995,1504
PAK,MAIZE,THND_TONNE,1996,1491
PAK,MAIZE,THND_TONNE,1997,1517
PAK,MAIZE,THND_TONNE,1998,1665
PAK,MAIZE,THND_TONNE,1999,1652
PAK,MAIZE,THND_TONNE,2000,1643.200011
PAK,MAIZE,THND_TONNE,2001,1664.400024
PAK,MAIZE,THND_TONNE,2002,1737.1
PAK,MAIZE,THND_TONNE,2003,1897.400024
PAK,MAIZE,THND_TONNE,2004,2797
PAK,MAIZE,THND_TONNE,2005,3109.6
PAK,MAIZE,THND_TONNE,2006,3088
PAK,MAIZE,THND_TONNE,2007,3604.7
PAK,MAIZE,THND_TONNE,2008,3593
PAK,MAIZE,THND_TONNE,2009,3261.500049
PAK,MAIZE,THND_TONNE,2010,3707
PAK,MAIZE,THND_TONNE,2011,4338.300049
PAK,MAIZE,THND_TONNE,2012,4220.1
PAK,MAIZE,THND_TONNE,2013,4944.2
PAK,MAIZE,THND_TONNE,2014,4937
PAK,MAIZE,THND_TONNE,2015,5000
PAK,MAIZE,THND_TONNE,2016,5200
PAK,MAIZE,THND_TONNE,2017,5276.898739
PAK,MAIZE,THND_TONNE,2018,5375.578783
PAK,MAIZE,THND_TONNE,2019,5484.056289
PAK,MAIZE,THND_TONNE,2020,5590.675496
PAK,MAIZE,THND_TONNE,2021,5690.287938
PAK,MAIZE,THND_TONNE,2022,5781.755853
PAK,MAIZE,THND_TONNE,2023,5863.310877
PAK,MAIZE,THND_TONNE,2024,5940.262782
PAK,MAIZE,THND_TONNE,2025,6017.424075
PAK,MAIZE,THND_TONNE,2026,6099.935483
IND,MAIZE,THND_HA,1990,5904
IND,MAIZE,THND_HA,1991,5859
IND,MAIZE,THND_HA,1992,5963
IND,MAIZE,THND_HA,1993,5995
IND,MAIZE,THND_HA,1994,6136
IND,MAIZE,THND_HA,1995,5979
IND,MAIZE,THND_HA,1996,6300
IND,MAIZE,THND_HA,1997,6321
IND,MAIZE,THND_HA,1998,6083
IND,MAIZE,THND_HA,1999,6422
IND,MAIZE,THND_HA,2000,6611
IND,MAIZE,THND_HA,2001,6582
IND,MAIZE,THND_HA,2002,6635
IND,MAIZE,THND_HA,2003,7343.4
IND,MAIZE,THND_HA,2004,7430.4
IND,MAIZE,THND_HA,2005,7588.3
IND,MAIZE,THND_HA,2006,7894
IND,MAIZE,THND_HA,2007,8117.3
IND,MAIZE,THND_HA,2008,8174
IND,MAIZE,THND_HA,2009,8260
IND,MAIZE,THND_HA,2010,8550
IND,MAIZE,THND_HA,2011,8780
IND,MAIZE,THND_HA,2012,8673
IND,MAIZE,THND_HA,2013,9066
IND,MAIZE,THND_HA,2014,9185
IND,MAIZE,THND_HA,2015,8690
IND,MAIZE,THND_HA,2016,9500
IND,MAIZE,THND_HA,2017,9698.793808
IND,MAIZE,THND_HA,2018,9696.666665
IND,MAIZE,THND_HA,2019,9726.474494
IND,MAIZE,THND_HA,2020,9743.983489
IND,MAIZE,THND_HA,2021,9764.57893
IND,MAIZE,THND_HA,2022,9785.939408
IND,MAIZE,THND_HA,2023,9803.140806
IND,MAIZE,THND_HA,2024,9814.259356
IND,MAIZE,THND_HA,2025,9830.902559
IND,MAIZE,THND_HA,2026,9847.861687
BRA,MAIZE,THND_TONNE,1990,21341
BRA,MAIZE,THND_TONNE,1991,23739
BRA,MAIZE,THND_TONNE,1992,30557
BRA,MAIZE,THND_TONNE,1993,30004
BRA,MAIZE,THND_TONNE,1994,32487
BRA,MAIZE,THND_TONNE,1995,36275
BRA,MAIZE,THND_TONNE,1996,29590
BRA,MAIZE,THND_TONNE,1997,32948
BRA,MAIZE,THND_TONNE,1998,29602
BRA,MAIZE,THND_TONNE,1999,32239
BRA,MAIZE,THND_TONNE,2000,32321
BRA,MAIZE,THND_TONNE,2001,41962
BRA,MAIZE,THND_TONNE,2002,35940
BRA,MAIZE,THND_TONNE,2003,48327
BRA,MAIZE,THND_TONNE,2004,41788
BRA,MAIZE,THND_TONNE,2005,35116
BRA,MAIZE,THND_TONNE,2006,42632
BRA,MAIZE,THND_TONNE,2007,51831
BRA,MAIZE,THND_TONNE,2008,59012
BRA,MAIZE,THND_TONNE,2009,51232
BRA,MAIZE,THND_TONNE,2010,56060
BRA,MAIZE,THND_TONNE,2011,56272
BRA,MAIZE,THND_TONNE,2012,71296
BRA,MAIZE,THND_TONNE,2013,80538
BRA,MAIZE,THND_TONNE,2014,79878
BRA,MAIZE,THND_TONNE,2015,85285
BRA,MAIZE,THND_TONNE,2016,63564
BRA,MAIZE,THND_TONNE,2017,81283.64608
BRA,MAIZE,THND_TONNE,2018,82768.33895
BRA,MAIZE,THND_TONNE,2019,84857.37361
BRA,MAIZE,THND_TONNE,2020,86568.28746
BRA,MAIZE,THND_TONNE,2021,89022.23837
BRA,MAIZE,THND_TONNE,2022,91072.31233
BRA,MAIZE,THND_TONNE,2023,92830.22787
BRA,MAIZE,THND_TONNE,2024,94676.59507
BRA,MAIZE,THND_TONNE,2025,96627.18653
BRA,MAIZE,THND_TONNE,2026,98666.99483
ISR,SOYBEAN,THND_HA,1990,9.00E-05
ISR,SOYBEAN,THND_HA,1991,9.00E-05
ISR,SOYBEAN,THND_HA,1992,9.00E-05
ISR,SOYBEAN,THND_HA,1993,9.00E-05
ISR,SOYBEAN,THND_HA,1994,9.00E-05
ISR,SOYBEAN,THND_HA,1995,9.00E-05
ISR,SOYBEAN,THND_HA,1996,9.00E-05
ISR,SOYBEAN,THND_HA,1997,9.00E-05
ISR,SOYBEAN,THND_HA,1998,9.00E-05
ISR,SOYBEAN,THND_HA,1999,9.00E-05
ISR,SOYBEAN,THND_HA,2000,9.00E-05
ISR,SOYBEAN,THND_HA,2001,9.00E-05
ISR,SOYBEAN,THND_HA,2002,9.00E-05
ISR,SOYBEAN,THND_HA,2003,9.00E-05
ISR,SOYBEAN,THND_HA,2004,9.00E-05
ISR,SOYBEAN,THND_HA,2005,9.00E-05
ISR,SOYBEAN,THND_HA,2006,9.00E-05
ISR,SOYBEAN,THND_HA,2007,9.00E-05
ISR,SOYBEAN,THND_HA,2008,9.00E-05
ISR,SOYBEAN,THND_HA,2009,9.00E-05
ISR,SOYBEAN,THND_HA,2010,9.00E-05
ISR,SOYBEAN,THND_HA,2011,9.00E-05
ISR,SOYBEAN,THND_HA,2012,9.00E-05
ISR,SOYBEAN,THND_HA,2013,9.00E-05
ISR,SOYBEAN,THND_HA,2014,9.00E-05
ISR,SOYBEAN,THND_HA,2015,9.00E-05
ISR,SOYBEAN,THND_HA,2016,9.00E-05
ISR,SOYBEAN,THND_HA,2017,9.00E-05
ISR,SOYBEAN,THND_HA,2018,8.99E-05
ISR,SOYBEAN,THND_HA,2019,9.00E-05
ISR,SOYBEAN,THND_HA,2020,9.00E-05
ISR,SOYBEAN,THND_HA,2021,9.01E-05
ISR,SOYBEAN,THND_HA,2022,9.02E-05
ISR,SOYBEAN,THND_HA,2023,9.03E-05
ISR,SOYBEAN,THND_HA,2024,9.03E-05
ISR,SOYBEAN,THND_HA,2025,9.03E-05
ISR,SOYBEAN,THND_HA,2026,9.02E-05
BGD,MAIZE,TONNE_HA,1990,0.999999967
BGD,MAIZE,TONNE_HA,1991,0.999999967
BGD,MAIZE,TONNE_HA,1992,0.999999967
BGD,MAIZE,TONNE_HA,1993,0.999999967
BGD,MAIZE,TONNE_HA,1994,0.999999967
BGD,MAIZE,TONNE_HA,1995,0.666666644
BGD,MAIZE,TONNE_HA,1996,10.66666631
BGD,MAIZE,TONNE_HA,1997,1.499999925
BGD,MAIZE,TONNE_HA,1998,0.749999981
BGD,MAIZE,TONNE_HA,1999,1.234567863
BGD,MAIZE,TONNE_HA,2000,2.059732195
BGD,MAIZE,TONNE_HA,2001,3.221582411
BGD,MAIZE,TONNE_HA,2002,4.034927722
BGD,MAIZE,TONNE_HA,2003,4.03340097
BGD,MAIZE,TONNE_HA,2004,4.824279268
BGD,MAIZE,TONNE_HA,2005,7.803755787
BGD,MAIZE,TONNE_HA,2006,9.167818372
BGD,MAIZE,TONNE_HA,2007,8.926951894
BGD,MAIZE,TONNE_HA,2008,3.260384099
BGD,MAIZE,TONNE_HA,2009,6.929687495
BGD,MAIZE,TONNE_HA,2010,7.894736837
BGD,MAIZE,TONNE_HA,2011,6.904593637
BGD,MAIZE,TONNE_HA,2012,6.870662458
BGD,MAIZE,TONNE_HA,2013,6.91208791
BGD,MAIZE,TONNE_HA,2014,6.89189189
BGD,MAIZE,TONNE_HA,2015,7.294429706
BGD,MAIZE,TONNE_HA,2016,7.427055701
BGD,MAIZE,TONNE_HA,2017,7.501325535
BGD,MAIZE,TONNE_HA,2018,7.570818267
BGD,MAIZE,TONNE_HA,2019,7.648333367
BGD,MAIZE,TONNE_HA,2020,7.723953222
BGD,MAIZE,TONNE_HA,2021,7.806522169
BGD,MAIZE,TONNE_HA,2022,7.883995097
BGD,MAIZE,TONNE_HA,2023,7.960262376
BGD,MAIZE,TONNE_HA,2024,8.040991448
BGD,MAIZE,TONNE_HA,2025,8.120633179
BGD,MAIZE,TONNE_HA,2026,8.202693348
GHA,SOYBEAN,THND_HA,1990,9.00E-05
GHA,SOYBEAN,THND_HA,1991,9.00E-05
GHA,SOYBEAN,THND_HA,1992,9.00E-05
GHA,SOYBEAN,THND_HA,1993,9.00E-05
GHA,SOYBEAN,THND_HA,1994,9.00E-05
GHA,SOYBEAN,THND_HA,1995,9.00E-05
GHA,SOYBEAN,THND_HA,1996,9.00E-05
GHA,SOYBEAN,THND_HA,1997,9.00E-05
GHA,SOYBEAN,THND_HA,1998,9.00E-05
GHA,SOYBEAN,THND_HA,1999,9.00E-05
GHA,SOYBEAN,THND_HA,2000,9.00E-05
GHA,SOYBEAN,THND_HA,2001,9.00E-05
GHA,SOYBEAN,THND_HA,2002,9.00E-05
GHA,SOYBEAN,THND_HA,2003,9.00E-05
GHA,SOYBEAN,THND_HA,2004,9.00E-05
GHA,SOYBEAN,THND_HA,2005,9.00E-05
GHA,SOYBEAN,THND_HA,2006,9.00E-05
GHA,SOYBEAN,THND_HA,2007,9.00E-05
GHA,SOYBEAN,THND_HA,2008,9.00E-05
GHA,SOYBEAN,THND_HA,2009,9.00E-05
GHA,SOYBEAN,THND_HA,2010,9.00E-05
GHA,SOYBEAN,THND_HA,2011,9.00E-05
GHA,SOYBEAN,THND_HA,2012,9.00E-05
GHA,SOYBEAN,THND_HA,2013,9.00E-05
GHA,SOYBEAN,THND_HA,2014,9.00E-05
GHA,SOYBEAN,THND_HA,2015,9.00E-05
GHA,SOYBEAN,THND_HA,2016,9.00E-05
GHA,SOYBEAN,THND_HA,2017,9.01E-05
GHA,SOYBEAN,THND_HA,2018,9.04E-05
GHA,SOYBEAN,THND_HA,2019,9.06E-05
GHA,SOYBEAN,THND_HA,2020,9.07E-05
GHA,SOYBEAN,THND_HA,2021,9.07E-05
GHA,SOYBEAN,THND_HA,2022,9.08E-05
GHA,SOYBEAN,THND_HA,2023,9.08E-05
GHA,SOYBEAN,THND_HA,2024,9.08E-05
GHA,SOYBEAN,THND_HA,2025,9.08E-05
GHA,SOYBEAN,THND_HA,2026,9.08E-05
CAN,SOYBEAN,THND_HA,1990,483.6
CAN,SOYBEAN,THND_HA,1991,597.877
CAN,SOYBEAN,THND_HA,1992,621.9
CAN,SOYBEAN,THND_HA,1993,747.9
CAN,SOYBEAN,THND_HA,1994,821.1
CAN,SOYBEAN,THND_HA,1995,824.1
CAN,SOYBEAN,THND_HA,1996,862.2
CAN,SOYBEAN,THND_HA,1997,1059.6
CAN,SOYBEAN,THND_HA,1998,980.1
CAN,SOYBEAN,THND_HA,1999,1004
CAN,SOYBEAN,THND_HA,2000,1060.7
CAN,SOYBEAN,THND_HA,2001,1068.9
CAN,SOYBEAN,THND_HA,2002,1023.8
CAN,SOYBEAN,THND_HA,2003,1048.6
CAN,SOYBEAN,THND_HA,2004,1173.5
CAN,SOYBEAN,THND_HA,2005,1165.2
CAN,SOYBEAN,THND_HA,2006,1201.2
CAN,SOYBEAN,THND_HA,2007,1171.5
CAN,SOYBEAN,THND_HA,2008,1195.4
CAN,SOYBEAN,THND_HA,2009,1411.7
CAN,SOYBEAN,THND_HA,2010,1505.9
CAN,SOYBEAN,THND_HA,2011,1551
CAN,SOYBEAN,THND_HA,2012,1679
CAN,SOYBEAN,THND_HA,2013,1860.1
CAN,SOYBEAN,THND_HA,2014,2235.1
CAN,SOYBEAN,THND_HA,2015,2185.3
CAN,SOYBEAN,THND_HA,2016,2179.2
CAN,SOYBEAN,THND_HA,2017,2363.3
CAN,SOYBEAN,THND_HA,2018,2370.183085
CAN,SOYBEAN,THND_HA,2019,2412.554362
CAN,SOYBEAN,THND_HA,2020,2451.019518
CAN,SOYBEAN,THND_HA,2021,2491.351013
CAN,SOYBEAN,THND_HA,2022,2529.136966
CAN,SOYBEAN,THND_HA,2023,2581.53412
CAN,SOYBEAN,THND_HA,2024,2590.726806
CAN,SOYBEAN,THND_HA,2025,2630.671426
CAN,SOYBEAN,THND_HA,2026,2667.448131
PER,MAIZE,TONNE_HA,1990,1.956656346
PER,MAIZE,TONNE_HA,1991,1.92419825
PER,MAIZE,TONNE_HA,1992,1.88405797
PER,MAIZE,TONNE_HA,1993,2.162464985
PER,MAIZE,TONNE_HA,1994,2.089337175
PER,MAIZE,TONNE_HA,1995,1.958904109
PER,MAIZE,TONNE_HA,1996,2.019950124
PER,MAIZE,TONNE_HA,1997,1.980815347
PER,MAIZE,TONNE_HA,1998,2.101351351
PER,MAIZE,TONNE_HA,1999,2.312227074
PER,MAIZE,TONNE_HA,2000,2.409708737
PER,MAIZE,TONNE_HA,2001,2.59090909
PER,MAIZE,TONNE_HA,2002,3.603528163
PER,MAIZE,TONNE_HA,2003,3.658371834
PER,MAIZE,TONNE_HA,2004,3.483511378
PER,MAIZE,TONNE_HA,2005,3.472358018
PER,MAIZE,TONNE_HA,2006,3.794856458
PER,MAIZE,TONNE_HA,2007,3.942112879
PER,MAIZE,TONNE_HA,2008,4.14149888
PER,MAIZE,TONNE_HA,2009,4.139410187
PER,MAIZE,TONNE_HA,2010,4.258082342
PER,MAIZE,TONNE_HA,2011,4.289756648
PER,MAIZE,TONNE_HA,2012,4.546183101
PER,MAIZE,TONNE_HA,2013,4.468850266
PER,MAIZE,TONNE_HA,2014,3.176591375
PER,MAIZE,TONNE_HA,2015,3.398058252
PER,MAIZE,TONNE_HA,2016,3.32594235
PER,MAIZE,TONNE_HA,2017,3.749999999
PER,MAIZE,TONNE_HA,2018,3.802995919
PER,MAIZE,TONNE_HA,2019,3.861128787
PER,MAIZE,TONNE_HA,2020,3.919058971
PER,MAIZE,TONNE_HA,2021,3.98102472
PER,MAIZE,TONNE_HA,2022,4.040858827
PER,MAIZE,TONNE_HA,2023,4.10013798
PER,MAIZE,TONNE_HA,2024,4.162370632
PER,MAIZE,TONNE_HA,2025,4.224614225
PER,MAIZE,TONNE_HA,2026,4.288650377
WLD,MAIZE,THND_TONNE,1994,570458.3763
WLD,MAIZE,THND_TONNE,1995,516961.4462
WLD,MAIZE,THND_TONNE,1996,584365.9907
WLD,MAIZE,THND_TONNE,1997,582512.1616
WLD,MAIZE,THND_TONNE,1998,613549.9344
WLD,MAIZE,THND_TONNE,1999,606768.6188
WLD,MAIZE,THND_TONNE,2000,592394.9816
WLD,MAIZE,THND_TONNE,2001,614668.1453
WLD,MAIZE,THND_TONNE,2002,603179.8415
WLD,MAIZE,THND_TONNE,2003,644768.183
WLD,MAIZE,THND_TONNE,2004,726723.8455
WLD,MAIZE,THND_TONNE,2005,714814.3056
WLD,MAIZE,THND_TONNE,2006,706548.5936
WLD,MAIZE,THND_TONNE,2007,790842.8492
WLD,MAIZE,THND_TONNE,2008,829108.7472
WLD,MAIZE,THND_TONNE,2009,822745.9809
WLD,MAIZE,THND_TONNE,2010,853723.5737
WLD,MAIZE,THND_TONNE,2011,889504.4272
WLD,MAIZE,THND_TONNE,2012,873297.018
WLD,MAIZE,THND_TONNE,2013,1015684.407
WLD,MAIZE,THND_TONNE,2014,1034725.427
WLD,MAIZE,THND_TONNE,2015,1005149.493
WLD,MAIZE,THND_TONNE,2016,1034329.01
WLD,MAIZE,THND_TONNE,2017,1042428.646
WLD,MAIZE,THND_TONNE,2018,1050807.007
WLD,MAIZE,THND_TONNE,2019,1066211.32
WLD,MAIZE,THND_TONNE,2020,1078870.904
WLD,MAIZE,THND_TONNE,2021,1096046.762
WLD,MAIZE,THND_TONNE,2022,1109705.639
WLD,MAIZE,THND_TONNE,2023,1123031.597
WLD,MAIZE,THND_TONNE,2024,1136042.249
WLD,MAIZE,THND_TONNE,2025,1149420.053
WLD,MAIZE,THND_TONNE,2026,1163711.028
SDN,SOYBEAN,TONNE_HA,1990,1
SDN,SOYBEAN,TONNE_HA,1991,1
SDN,SOYBEAN,TONNE_HA,1992,1
SDN,SOYBEAN,TONNE_HA,1993,1
SDN,SOYBEAN,TONNE_HA,1994,1
SDN,SOYBEAN,TONNE_HA,1995,1
SDN,SOYBEAN,TONNE_HA,1996,1
SDN,SOYBEAN,TONNE_HA,1997,1
SDN,SOYBEAN,TONNE_HA,1998,1
SDN,SOYBEAN,TONNE_HA,1999,1
SDN,SOYBEAN,TONNE_HA,2000,1
SDN,SOYBEAN,TONNE_HA,2001,1
SDN,SOYBEAN,TONNE_HA,2002,1
SDN,SOYBEAN,TONNE_HA,2003,1
SDN,SOYBEAN,TONNE_HA,2004,1
SDN,SOYBEAN,TONNE_HA,2005,1
SDN,SOYBEAN,TONNE_HA,2006,1
SDN,SOYBEAN,TONNE_HA,2007,1
SDN,SOYBEAN,TONNE_HA,2008,1
SDN,SOYBEAN,TONNE_HA,2009,1
SDN,SOYBEAN,TONNE_HA,2010,1
SDN,SOYBEAN,TONNE_HA,2011,1
SDN,SOYBEAN,TONNE_HA,2012,1
SDN,SOYBEAN,TONNE_HA,2013,1
SDN,SOYBEAN,TONNE_HA,2014,1
SDN,SOYBEAN,TONNE_HA,2015,1
SDN,SOYBEAN,TONNE_HA,2016,1
SDN,SOYBEAN,TONNE_HA,2017,1.034943758
SDN,SOYBEAN,TONNE_HA,2018,1.049099219
SDN,SOYBEAN,TONNE_HA,2019,1.06086827
SDN,SOYBEAN,TONNE_HA,2020,1.07267851
SDN,SOYBEAN,TONNE_HA,2021,1.083368006
SDN,SOYBEAN,TONNE_HA,2022,1.098506896
SDN,SOYBEAN,TONNE_HA,2023,1.114524134
SDN,SOYBEAN,TONNE_HA,2024,1.131035477
SDN,SOYBEAN,TONNE_HA,2025,1.147144975
SDN,SOYBEAN,TONNE_HA,2026,1.16378139
URY,MAIZE,TONNE_HA,1990,1.836065571
URY,MAIZE,TONNE_HA,1991,1.786666664
URY,MAIZE,TONNE_HA,1992,1.562499998
URY,MAIZE,TONNE_HA,1993,1.943661969
URY,MAIZE,TONNE_HA,1994,1.636363633
URY,MAIZE,TONNE_HA,1995,2.437499995
URY,MAIZE,TONNE_HA,1996,2.169491522
URY,MAIZE,TONNE_HA,1997,2.655737701
URY,MAIZE,TONNE_HA,1998,3.383333328
URY,MAIZE,TONNE_HA,1999,4.118644061
URY,MAIZE,TONNE_HA,2000,1.547619044
URY,MAIZE,TONNE_HA,2001,4.684210518
URY,MAIZE,TONNE_HA,2002,3.326530605
URY,MAIZE,TONNE_HA,2003,4.589743578
URY,MAIZE,TONNE_HA,2004,4.955555545
URY,MAIZE,TONNE_HA,2005,4.114754092
URY,MAIZE,TONNE_HA,2006,4.183673461
URY,MAIZE,TONNE_HA,2007,5.72881355
URY,MAIZE,TONNE_HA,2008,4.135802464
URY,MAIZE,TONNE_HA,2009,3.068181815
URY,MAIZE,TONNE_HA,2010,5.510416661
URY,MAIZE,TONNE_HA,2011,3.530864193
URY,MAIZE,TONNE_HA,2012,4.266129029
URY,MAIZE,TONNE_HA,2013,5.634146337
URY,MAIZE,TONNE_HA,2014,4.322358343
URY,MAIZE,TONNE_HA,2015,5.763221147
URY,MAIZE,TONNE_HA,2016,6.012345672
URY,MAIZE,TONNE_HA,2017,5.653124991
URY,MAIZE,TONNE_HA,2018,5.681093487
URY,MAIZE,TONNE_HA,2019,5.708912746
URY,MAIZE,TONNE_HA,2020,5.736534858
URY,MAIZE,TONNE_HA,2021,5.768302908
URY,MAIZE,TONNE_HA,2022,5.796986121
URY,MAIZE,TONNE_HA,2023,5.824370413
URY,MAIZE,TONNE_HA,2024,5.854364433
URY,MAIZE,TONNE_HA,2025,5.883619074
URY,MAIZE,TONNE_HA,2026,5.914141486
ZAF,SOYBEAN,THND_HA,1990,9.00E-05
ZAF,SOYBEAN,THND_HA,1991,83
ZAF,SOYBEAN,THND_HA,1992,46
ZAF,SOYBEAN,THND_HA,1993,55
ZAF,SOYBEAN,THND_HA,1994,65
ZAF,SOYBEAN,THND_HA,1995,68
ZAF,SOYBEAN,THND_HA,1996,87
ZAF,SOYBEAN,THND_HA,1997,125
ZAF,SOYBEAN,THND_HA,1998,130
ZAF,SOYBEAN,THND_HA,1999,94
ZAF,SOYBEAN,THND_HA,2000,134
ZAF,SOYBEAN,THND_HA,2001,124
ZAF,SOYBEAN,THND_HA,2002,100
ZAF,SOYBEAN,THND_HA,2003,150
ZAF,SOYBEAN,THND_HA,2004,200
ZAF,SOYBEAN,THND_HA,2005,240
ZAF,SOYBEAN,THND_HA,2006,200
ZAF,SOYBEAN,THND_HA,2007,205
ZAF,SOYBEAN,THND_HA,2008,250
ZAF,SOYBEAN,THND_HA,2009,311
ZAF,SOYBEAN,THND_HA,2010,418
ZAF,SOYBEAN,THND_HA,2011,438
ZAF,SOYBEAN,THND_HA,2012,517
ZAF,SOYBEAN,THND_HA,2013,503
ZAF,SOYBEAN,THND_HA,2014,503
ZAF,SOYBEAN,THND_HA,2015,687
ZAF,SOYBEAN,THND_HA,2016,503
ZAF,SOYBEAN,THND_HA,2017,659.9319857
ZAF,SOYBEAN,THND_HA,2018,681.4215319
ZAF,SOYBEAN,THND_HA,2019,703.6873914
ZAF,SOYBEAN,THND_HA,2020,726.945538
